Order Date,Region,Product,Sales,Advertising Spend
2024-12-24,West,Clothing,1360.844064803451,186.8989062039602
2024-10-09,North,Electronics,1622.8246378471144,49.84402655541834
2025-01-27,East,Electronics,745.7829831650525,42.24250040298363
2024-07-25,North,Electronics,1183.4479008555559,132.57492852609357
2024-01-15,South,Furniture,2002.8371017892525,38.17062207290489
2024-12-11,South,Furniture,1390.0568113146996,58.164931691663746
2024-02-11,South,Clothing,1214.607369396054,251.90318660224403
2025-01-14,West,Electronics,1348.8012319344837,60.107192710222265
2024-06-27,North,Electronics,448.44606712634857,21.214529482190002
2024-03-03,West,Furniture,928.5757952465376,13.516718582550267
2024-12-17,West,Electronics,1265.1014828177713,18.552509628836667
2024-08-18,South,Furniture,1495.999794905956,194.28853697949015
2024-08-28,South,Electronics,1327.8629133096638,52.54575171541336
2024-02-21,West,Clothing,2105.0843488078654,381.5525793161489
2024-04-05,North,Electronics,1601.6535347143974,227.7716649261606
2025-01-22,East,Electronics,1714.4868169504762,291.4802548841495
2024-08-09,West,Groceries,1362.8813688406408,168.45518460559802
2024-08-18,North,Furniture,795.3048624838978,127.73065826295536
2024-08-24,South,Electronics,1548.0759703945018,40.89060954067802
2024-05-22,South,Electronics,1082.5790543147111,83.11570277167722
2024-06-19,North,Groceries,1533.5274471641437,136.8519751156581
2024-01-29,East,Groceries,1723.1599563124382,161.45872426706362
2024-02-05,South,Furniture,786.1132003840547,29.227207851053507
2024-01-13,South,Groceries,900.8086716578161,71.44731709809616
2024-06-08,South,Clothing,962.2457509103392,78.10944217820312
2024-11-22,North,Groceries,1739.2383945352096,75.71901780668216
2024-07-05,West,Clothing,664.0464546992174,33.16394274259836
2024-08-30,South,Furniture,2247.3737254420184,269.45154900212157
2024-03-26,West,Furniture,1159.960527270489,69.55210046215068
2024-10-10,East,Furniture,5622.4294571893015,35.47698119291235
2024-03-06,South,Furniture,1920.4320966213052,273.7785802357607
2024-06-18,South,Furniture,1425.166842237276,227.91473751876623
2024-02-14,East,Clothing,1659.0289763919716,92.76232836605213
2024-03-02,South,Clothing,840.6545957599855,56.72544851825106
2024-05-13,West,Furniture,1718.1832217592657,16.96302561854122
2024-10-10,North,Groceries,995.9362225330965,121.07683323514817
2024-01-28,West,Electronics,1819.5365699201814,53.46030875694435
2024-04-17,North,Furniture,926.4476430705115,81.56984180240599
2024-02-13,North,Groceries,1332.9338500942267,258.0642994828331
2024-12-05,West,Electronics,663.6266271750644,50.191756523029376
2024-10-12,West,Furniture,874.161375128157,117.4028353608541
2024-11-26,West,Furniture,1204.8474839919588,143.20983753323847
2024-05-07,West,Clothing,1418.7674894730465,190.2703337074821
2024-12-13,East,Electronics,1580.5404356979338,77.03415506733835
2024-08-18,South,Electronics,985.6297604831436,70.86551300157075
2024-07-08,North,Groceries,666.5477694653798,69.55239840931934
2024-08-12,West,Clothing,1327.2282963113942,109.36708267522353
2025-01-19,West,Clothing,1450.2959426799425,221.59206660169016
2025-01-11,West,Clothing,1296.7311630222189,67.02892558644209
2024-10-09,East,Clothing,692.7463320320113,4.361702039501386
2024-04-30,West,Electronics,1031.030023611116,154.41489549102886
2024-04-25,West,Electronics,859.6124446531251,87.73279271927547
2024-08-20,West,Furniture,1789.603162193538,121.27062634495147
2024-09-15,South,Furniture,1726.7950300061193,17.691494994186968
2024-12-24,East,Clothing,4075.4665813465017,53.63566365816068
2024-07-16,West,Clothing,1006.1701305894312,145.83592056587028
2024-05-16,North,Clothing,1285.8862471951818,25.759420374858156
2024-11-13,North,Furniture,2008.7164943070343,117.21276777490107
2024-06-13,North,Groceries,2106.22116122926,81.05379251929
2024-08-12,East,Groceries,781.5048864888854,44.34078054390297
2024-11-02,East,Furniture,858.0692165092587,41.21054801571102
2024-08-21,North,Furniture,1129.2832200756106,33.4569421970238
2024-06-20,West,Furniture,1260.1778797792256,87.37849385045027
2024-05-31,East,Furniture,1049.4504035161399,95.24932636965343
2024-11-10,North,Furniture,752.8023413348734,61.81602377936611
2025-01-08,North,Furniture,982.1284478899728,31.51728377180544
2024-06-08,West,Clothing,2172.801490669577,114.80890266760386
2024-04-05,South,Clothing,1039.8053189802954,156.3598608813155
2024-08-20,East,Clothing,1293.4564231903257,130.029238705288
2024-06-28,West,Clothing,3104.498866779607,299.1928027448563
2024-04-22,North,Furniture,866.3992337208878,72.07616127430299
2024-11-13,North,Groceries,1674.6576292530824,207.31395120634838
2024-02-21,West,Electronics,2076.5612358266912,48.204379864748525
2024-09-24,East,Furniture,1295.8074455038607,41.658632856141665
2024-10-21,South,Electronics,1681.979646442944,91.50511618143933
2025-01-20,South,Groceries,1811.2963541861602,238.35042239532717
2025-01-21,North,Clothing,1301.864660225315,65.88058306673074
2024-04-22,East,Groceries,1702.259124638848,17.67668354359862
2024-04-10,South,Furniture,1551.246692522402,154.32380178261397
2024-04-22,East,Clothing,1019.7944921703223,78.4092645628409
2024-03-21,East,Furniture,1206.4538219417655,104.14355449177472
2024-07-05,North,Clothing,1189.0830873207008,43.615759984540674
2024-04-22,South,Electronics,955.2188891786695,90.86082796663784
2024-01-02,West,Electronics,1059.760926245619,20.702419525741217
2024-05-09,North,Electronics,1497.88309655568,272.1713905828426
2024-08-07,South,Groceries,1589.5113910839987,174.2990869789779
2024-02-23,South,Furniture,2390.2379067824622,87.79057537310607
2024-12-08,South,Groceries,1348.0579217276925,151.38959604928178
2024-08-11,South,Electronics,1890.8465519730337,48.31265550190743
2024-08-12,South,Furniture,1559.51002721783,169.06461021651174
2025-01-19,East,Electronics,1143.377037573083,63.537767466959636
2024-05-05,North,Groceries,873.2320032443711,59.89913265681949
2024-05-09,East,Groceries,1090.9960628841488,35.63490120851062
2024-02-22,West,Groceries,1219.521926046411,113.77616845734404
2024-06-20,South,Electronics,832.1607481553475,84.90648928578842
2024-08-05,North,Furniture,1135.6216318901465,211.7713017093707
2024-06-08,South,Furniture,1169.672295112278,31.847421161466006
2024-07-16,North,Electronics,2014.5657892922086,114.15059323419602
2024-09-03,East,Furniture,1276.969664886803,185.87822964365574
2024-11-19,North,Electronics,630.1342016967317,96.52107607391893
2024-07-21,West,Furniture,394.3091784829426,62.55213518102983
2024-07-02,West,Clothing,747.3606095875085,94.68728532261413
2024-05-02,North,Clothing,1675.247229387873,200.59945729609547
2024-09-11,North,Groceries,883.3480962822713,200.54352489901729
2024-10-20,North,Clothing,1515.1846395695884,75.94201803550096
2024-10-06,North,Clothing,1639.8194198164038,198.2202061320795
2024-11-20,West,Clothing,1054.8686512879563,81.86590490964826
2025-01-06,South,Electronics,717.6550869033772,150.22457122271857
2024-04-07,North,Clothing,912.8572920248846,123.84122110228881
2024-07-16,North,Clothing,953.9731928683831,60.517115597593
2025-01-29,West,Groceries,1167.5449504212875,36.84690619127818
2024-08-27,West,Clothing,868.6647088156728,189.17839016544428
2024-05-23,East,Clothing,2156.709637282428,225.15780555406235
2024-04-06,North,Furniture,1313.786412598596,112.20502805574726
2024-07-19,East,Groceries,1308.470756955201,81.78125046093174
2024-05-03,West,Groceries,1295.5601631239929,28.044476729832923
2024-07-05,West,Groceries,2005.242096913392,185.9105561990023
2024-11-21,South,Groceries,1226.8201756714932,102.98963157456691
2024-12-14,North,Groceries,1409.8192760067525,67.71339108745917
2024-09-15,East,Groceries,976.8913799105355,153.17679546241183
2024-05-27,West,Electronics,1993.9778765949306,23.147254211089074
2024-09-08,West,Clothing,1057.7901686191587,34.00407209208808
2024-12-11,East,Groceries,762.5126118832096,46.79416003741731
2024-05-26,South,Clothing,995.7320888190139,121.10231765133683
2024-05-27,West,Clothing,522.7919059382855,95.47108858732972
2024-12-17,North,Electronics,1014.0076133243717,131.38575210676913
2024-07-17,West,Groceries,583.8426234081674,177.44823698616213
2024-11-03,North,Furniture,1585.1139610598404,134.72345230675117
2024-05-07,East,Electronics,1681.416400709595,275.96635245000647
2024-02-08,North,Furniture,929.1248441174298,177.16855435913808
2024-12-03,East,Clothing,1064.4746318890245,75.8017872864452
2024-12-25,North,Clothing,1038.4462397671155,53.33425807751642
2024-05-08,East,Electronics,672.2368040881917,77.62497527164813
2024-09-23,North,Electronics,1117.1422407855985,138.02916220818082
2024-05-30,South,Furniture,1061.5278920746443,58.26514607338906
2024-10-24,North,Groceries,1111.9601534550266,140.69916380930482
2024-04-08,North,Furniture,928.0030147035372,129.70068013477695
2024-09-19,South,Electronics,636.7431287674437,36.360955929129524
2024-09-08,West,Furniture,1166.9283924117262,174.9263024013403
2024-05-23,West,Electronics,926.3885972716967,109.36103249284595
2024-12-11,North,Furniture,1737.6424014024592,267.2123024835557
2024-04-21,South,Electronics,9210.192996621345,82.08607800982519
2024-02-29,North,Electronics,1523.0381887526826,65.25515439081259
2025-01-03,East,Electronics,1023.6233017504675,32.14446247534878
2024-01-02,East,Groceries,744.1258637877023,31.66388971180753
2025-01-19,North,Furniture,1697.9013711412629,160.95787979263807
2024-10-30,West,Furniture,1734.9400931157502,249.7031353202063
2024-09-10,West,Furniture,1779.5970364691937,76.77135804174301
2024-05-19,North,Electronics,5835.718570271393,72.9040489925732
2024-02-06,North,Furniture,2078.0734783279054,87.93746255740591
2024-06-08,East,Furniture,1387.641413642109,183.0815114157591
2024-01-09,West,Electronics,752.5544933952892,36.66203283285254
2024-08-20,North,Clothing,938.8647770110065,99.68640933943357
2024-04-08,East,Electronics,1504.8630970643617,163.4625744754482
2024-05-26,West,Furniture,946.8497091208469,120.04423020527797
2024-10-30,South,Electronics,1900.9482157597997,2.295948805478169
2024-07-26,East,Clothing,1405.2142226013789,135.19539822720867
2024-05-10,West,Electronics,1191.6060178981784,120.87841644626289
2024-05-31,West,Furniture,1400.4985253489028,207.16965027793825
2024-02-23,East,Clothing,1299.974137583191,236.74123015395026
2024-04-29,South,Groceries,782.6815376338363,200.288540285652
2024-06-09,East,Furniture,916.3467274807742,88.29800672930898
2024-04-25,West,Clothing,1825.509328329175,16.801317059160745
2024-03-15,North,Clothing,1178.6804400383141,72.48774491894126
2024-04-22,North,Groceries,1635.1217934334775,86.17966427532147
2024-04-13,East,Electronics,1976.4927068618977,247.6210674601577
2024-12-05,West,Electronics,1004.8097621469168,44.00766242116998
2024-09-10,North,Furniture,1292.2249942486135,23.867906198078476
2024-08-14,West,Groceries,521.6494464053175,58.58017365569299
2024-04-21,East,Electronics,1819.95930598825,46.152328064990336
2024-04-08,North,Groceries,1708.6480173896418,21.528454139439116
2024-06-01,West,Electronics,1319.6296288452202,78.08317729700114
2024-12-14,North,Clothing,1228.0858077259,88.76887208026912
2025-01-18,East,Electronics,962.7654899241919,20.214650149785793
2024-12-31,West,Groceries,1667.0769343614024,64.92507035754406
2024-12-03,North,Clothing,1395.2232516615452,43.600445267438545
2024-07-12,East,Clothing,346.27467567874953,90.98093454920792
2024-11-05,North,Clothing,981.0683806545696,97.86656347339967
2024-06-11,North,Groceries,615.5614125577993,43.60828645087864
2024-07-26,South,Furniture,826.017990157289,173.87282957564076
2024-06-17,South,Furniture,1699.4992793971835,84.71657799718461
2024-06-09,East,Furniture,1004.1275871582213,45.45992282798641
2024-03-08,South,Groceries,1192.6561848019498,18.837107816017422
2024-10-15,East,Clothing,1170.5049868759997,101.79290417720857
2025-02-01,South,Furniture,722.8608706548233,120.67360103204949
2024-10-03,North,Groceries,2605.845746526097,55.87931774473787
2024-10-30,East,Furniture,946.6611362710275,93.17245529084055
2025-01-18,East,Electronics,1264.1244942581961,236.73376841835014
2025-01-26,North,Furniture,1101.7510087430817,155.6641352172367
2024-05-14,East,Furniture,815.7815119647663,7.313943697950305
2024-07-13,East,Clothing,2238.825651108403,44.99836316627041
2024-05-07,South,Groceries,1603.2715328452246,75.1446286346294
2024-02-02,East,Clothing,1217.1364584144042,88.39318900886886
2024-06-24,West,Clothing,1092.140378197832,94.70090030574984
2025-01-05,North,Clothing,1147.822652663729,115.2394870212498
2025-01-09,South,Clothing,1441.2628050333547,77.1301158876744
2024-01-22,South,Clothing,5340.021657445915,84.55600267426006
2024-08-25,West,Furniture,1710.3300156414243,161.2412695368916
2024-06-06,North,Clothing,1297.729872675105,103.27507728504182
2024-02-07,North,Clothing,11079.615689318169,29.161860642643724
2024-08-17,South,Groceries,1055.3915872707541,90.53908758975118
2024-12-30,East,Electronics,1649.2780539618768,75.30859121936531
2024-02-20,South,Furniture,574.9273222677596,11.323574116953704
2024-09-20,North,Furniture,877.1088691143121,94.0837798203728
2024-10-09,West,Furniture,2094.6525058475913,33.04226532656126
2024-01-27,South,Clothing,1687.7371722085848,162.88262412815027
2024-08-13,North,Clothing,1392.4140814248672,114.06202455215771
2024-10-03,South,Clothing,2459.608107383231,27.59106830564014
2024-10-12,East,Groceries,1224.3780841822581,157.85912195979063
2024-04-06,South,Electronics,1915.8983062934608,209.40546412813376
2024-10-10,South,Clothing,1682.2853576832078,68.21252893323746
2025-01-01,North,Electronics,1981.795436950441,74.9609133319291
2024-11-12,North,Groceries,815.2816779804673,147.3922202513653
2024-10-30,North,Furniture,1304.0283903323386,199.0663230478505
2024-05-26,South,Clothing,1113.6893363312988,15.493456942114303
2024-01-04,East,Electronics,1880.3217011277536,30.885964256664582
2024-02-04,West,Electronics,1262.3727989634135,59.528738255984194
2024-07-10,West,Clothing,1677.3152261670293,64.98929888309651
2024-02-18,North,Furniture,786.0129282509422,144.4712072126235
2024-01-17,North,Furniture,1210.0949531118004,199.75557775268683
2024-06-20,South,Furniture,2082.3850037924294,209.78969679014935
2024-08-07,West,Groceries,890.6512623044865,15.057177948309475
2024-06-06,North,Electronics,1022.8558487919964,41.38770209906372
2024-02-15,East,Electronics,1906.9192099810566,50.64185113211512
2025-01-07,East,Electronics,695.6172971800744,41.236748060265946
2024-01-06,North,Groceries,911.2196786288434,113.81287286511652
2024-04-08,North,Electronics,718.0625416053801,123.80345485644438
2025-01-14,West,Groceries,2005.1904929916172,83.74857687283736
2024-08-20,West,Furniture,1596.6545082361008,77.75867271054763
2024-02-06,South,Clothing,1548.32357774998,61.65836165962539
2024-10-06,West,Electronics,935.3459964900143,67.71951294519585
2024-12-14,East,Electronics,922.457817258947,234.98067907693593
2024-10-28,East,Furniture,661.4599773792152,136.90292227466958
2024-06-29,North,Clothing,1795.4290405379104,63.58927531805341
2024-04-04,West,Groceries,1351.978631863753,76.59713337924762
2024-04-08,South,Clothing,1532.5308313944508,115.70291113090612
2024-07-06,East,Furniture,1115.333725724798,27.58216666742247
2024-04-25,East,Furniture,829.8212619874669,92.9050054857969
2024-07-09,South,Clothing,1080.5981478481958,131.67711293476242
2024-09-09,South,Groceries,808.1017280904413,120.02367313993135
2024-06-09,East,Groceries,617.3618382851238,42.124199615934415
2024-09-12,East,Electronics,1487.644711240083,49.33871804625417
2024-11-18,South,Groceries,425.43060304980673,9.741011932335402
2024-05-07,East,Clothing,853.0177556554584,141.53367122485932
2024-01-18,North,Furniture,1443.0264661323577,301.71030489395537
2024-10-07,North,Electronics,1053.5257815677326,36.960373734120836
2024-08-10,South,Electronics,820.5016278340338,176.5160793544752
2024-02-23,West,Furniture,969.2677575469131,284.43622221534156
2024-02-27,South,Groceries,1250.391187129156,56.761722061088314
2024-11-18,South,Furniture,1186.8158435180985,76.67977475704963
2024-12-25,West,Groceries,1857.0897039649806,100.8086556783604
2024-06-22,West,Furniture,1221.8055944877228,117.31515835938737
2024-10-06,West,Clothing,1397.975840781311,104.84142794963238
2024-04-23,North,Groceries,782.7505409020728,60.52283063071668
2024-10-14,East,Clothing,935.7029623246138,130.23929348358854
2024-12-07,North,Electronics,3079.146914959765,61.6795227904081
2024-05-30,East,Furniture,885.0752992885455,110.12205994145793
